month,year,mpaa,budget,runtime,screens,domestic_box_office,critic_vote,meta_score,country,sequel,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7
3.0,2005.0,3,75000000.0,118.0,3216.0,56046979.0,208.0,31.28,194,0.0,-0.3437518951851804,-0.7395169831072567,-0.6446250351790798,-0.7433130951435373,1.4475590148858004,-0.31134945126136376,-1.1438051167841852
2.0,2008.0,3,20000000.0,102.0,810.0,11175164.0,165.0,62.24,103,0.0,-0.41969411095719017,-0.38685077573832827,-0.5007093261278945,-0.6294156605414992,-0.31076553288623504,-0.142105722236746,-1.1264035438734308
3.0,2011.0,3,17000000.0,86.0,1959.0,27865571.0,124.0,24.98,194,0.0,-0.2855532297462167,-0.6900319647152251,-0.2888142594802835,0.20205620805981298,-0.7381462065119302,-0.2918629283093557,0.9975537511987699
6.0,2012.0,3,1800000.0,93.0,318.0,12795746.0,255.0,86.82,194,0.0,0.4435339629293821,0.030229579755869925,-0.09041173393126975,0.40194198199692777,-0.7206491002367333,0.036150858860300936,1.1086175374269263
10.0,2018.0,4,25000000.0,120.0,776.0,7649973.0,311.0,67.13,194,0.0,-0.43809529561316857,-0.3367797030896585,-0.05420993071250495,0.44654808144660235,-0.315269874953024,1.8583679469491863,0.3111926323418236
2.0,2013.0,3,60000000.0,124.0,2950.0,19452138.0,223.0,48.72,194,0.0,-0.2855532297462167,-0.6900319647152251,-0.2888142594802835,0.20205620805981298,-0.7381462065119302,-0.2918629283093557,0.9975537511987699
3.0,2005.0,3,25000000.0,105.0,2659.0,36351350.0,147.0,40.86,194,0.0,-0.41969411095719017,-0.38685077573832827,-0.5007093261278945,-0.6294156605414992,-0.31076553288623504,-0.142105722236746,-1.1264035438734308
3.0,2017.0,2,160000000.0,129.0,4210.0,504014165.0,431.0,70.35,3,0.0,1.793086108885053,-0.3656380907528939,-0.23724926827331452,-0.18996816677400907,-0.648029890249604,-0.4004847640718737,0.14053255851144453
2.0,2007.0,3,39000000.0,102.0,2529.0,42674040.0,188.0,7.51,194,0.0,-0.5493452471899795,-0.6082494322712172,-0.8086020719137574,-0.6488636958152891,-0.5120445975938861,-0.5522590133210952,-0.877272466727016
2.0,2005.0,2,15000000.0,106.0,3188.0,32647042.0,148.0,54.82,194,0.0,0.972509962093949,-1.1122867394650902,-0.389004180080848,-0.16163313155075754,0.06921867377946044,0.29077686651426016,0.5254749531115291
8.0,2007.0,2,16500000.0,120.0,1210.0,18670946.0,175.0,57.42,136,0.0,-0.5677464318459577,-0.5581783596225474,-0.3621026764983676,0.42710004617281244,-0.5165489396606748,1.4482146558648372,0.5603237094882388
10.0,2000.0,3,48000000.0,93.0,2571.0,37886980.0,151.0,49.77,194,0.0,-0.11989151328032449,-0.4059232538602422,-0.40461387405055477,-0.6013914060722987,-0.4438581573852743,-0.2860615285070795,-0.9944865606503395
12.0,2008.0,2,80000000.0,99.0,3684.0,110101975.0,138.0,28.13,194,0.0,1.768576763915249,-0.09298751066603482,-0.5855370352110226,-0.659637116355027,-0.7252176943415891,-0.43072321343301867,-0.021197871089619288
11.0,2007.0,2,150000000.0,91.0,3984.0,126631277.0,34.0,54.0,194,0.0,2.6032235140841946,-0.797150609401821,-0.31585777324525943,0.20687712135677383,0.1681673860755289,0.20727533431594783,0.868842892256838
11.0,2005.0,3,14000000.0,104.0,277.0,1180560.0,140.0,46.29,110,0.0,0.9511671442250751,-0.8047130665563891,0.11324591007854876,0.1227592982639259,-0.07268585523468692,0.5384333409552163,0.8067870766158269
8.0,2006.0,4,17500000.0,110.0,2964.0,19185184.0,132.0,41.14,194,0.0,-0.41969411095719017,-0.38685077573832827,-0.5007093261278945,-0.6294156605414992,-0.31076553288623504,-0.142105722236746,-1.1264035438734308
3.0,2017.0,3,5000000.0,99.0,2346.0,12241122.0,154.0,62.79,194,0.0,-0.05258224930912329,-0.6108284553810318,0.6552184024515817,0.1763838306718245,-0.46540112905739034,-0.07709338710091575,0.8437424471514277
10.0,2014.0,4,22000000.0,92.0,1935.0,3242457.0,150.0,37.83,176,0.0,-0.3792357091588928,-0.4697394621665008,1.225535958076661,0.2031864661374743,0.023429392654827224,-0.23139083161893906,0.9743947977248387
5.0,2013.0,4,3000000.0,109.0,897.0,8114627.0,247.0,97.34,124,0.0,-0.5853558274230823,-0.6709594865933113,-0.38490971155762305,0.17403195359061235,-0.605053582012891,-0.14790712203902212,0.8656367679756777
7.0,2004.0,4,2700000.0,80.0,204.0,5820649.0,219.0,93.47,104,0.0,-0.5853558274230823,-0.6709594865933113,-0.38490971155762305,0.17403195359061235,-0.605053582012891,-0.14790712203902212,0.8656367679756777
11.0,2001.0,3,40000000.0,106.0,2844.0,58856790.0,160.0,39.17,194,0.0,-0.5359444697505235,0.8000751293483727,0.13260314245777535,1.797704217940813,0.04633350577335963,-0.8019147523470931,0.5758999806834981
10.0,2004.0,4,18000000.0,104.0,328.0,7739049.0,162.0,74.19,36,0.0,-0.5640130095542084,-0.9785331595020124,-0.88715980171702,-0.11036047622407105,-0.4631490529987438,-0.3955635964799784,0.5843246444713798
8.0,2016.0,3,100000000.0,123.0,3084.0,26410477.0,222.0,26.99,194,0.0,-0.08276839352155986,1.0427418978871585,-0.9565628514768642,0.5928468162948101,-0.6284810713892699,-0.3617229648633502,1.4601833115324816
11.0,2007.0,3,150000000.0,115.0,3249.0,82280579.0,229.0,69.17,194,0.0,1.3926305982997602,1.4316250456539914,-0.2913802967379617,0.28988840069078886,-0.32645950504727766,-0.253582925174071,-0.13545481781850077
9.0,2000.0,3,10000000.0,90.0,497.0,18715392.0,149.0,89.68,194,0.0,-0.41969411095719017,-0.38685077573832827,-0.5007093261278945,-0.6294156605414992,-0.31076553288623504,-0.142105722236746,-1.1264035438734308
10.0,2008.0,2,20000000.0,91.0,3239.0,94514402.0,121.0,40.18,194,0.0,1.4422948823039694,-0.8348225080597728,-0.8063871461035598,-0.0006434281612225576,-0.31584234936064476,-0.2015159284847816,1.1348008936325162
6.0,2005.0,3,85000000.0,102.0,3188.0,63313159.0,226.0,25.73,194,0.0,-0.24954264951311378,-0.627321910393131,-0.7125066198364178,-0.6208394413460886,-0.6451372220929252,-0.6962148195914287,-0.7453554835039241
10.0,2003.0,4,60000000.0,127.0,1798.0,4430101.0,134.0,18.16,194,0.0,0.05753993517368763,-0.25931565088119046,-0.4890299115849635,1.665489907354625,-0.8548198836359991,-0.8642779576481425,0.6883049072257508
11.0,2014.0,3,7000000.0,116.0,1789.0,14618727.0,116.0,81.63,194,0.0,-0.5276921430142194,-0.8605599913040147,-0.4926751057673767,0.2107937502851601,-0.6133484247935215,-0.29388120895562014,0.919736437325612
12.0,2004.0,3,24000000.0,118.0,383.0,6318709.0,163.0,42.82,186,0.0,-0.38043161120430563,-0.5263802078003619,-0.16197532492225863,0.48330987814115006,-0.32356471773365447,1.7123938600325885,0.36529230169175797
12.0,2014.0,3,10000000.0,106.0,1408.0,14482031.0,236.0,70.31,194,0.0,-0.5494679004828109,-0.7212440622807723,-0.398252991339799,0.2764408148762267,1.2500704508919909,1.4249450137568176,0.4888224672275502
2.0,2002.0,2,15000000.0,88.0,2534.0,48360547.0,118.0,43.17,194,0.0,1.5866137809009875,-0.24314012429608875,-0.4199366705144344,-0.5196986124786508,-0.16345882924813604,0.051941945758450785,-0.5759272947122946
12.0,2003.0,3,70000000.0,125.0,2514.0,66809693.0,261.0,72.26,194,0.0,0.31388282669659273,-0.1911690767770189,-0.39830447971713256,0.3824939467231379,-0.9219281649443843,-0.3740024322240483,1.3577486145733417
11.0,2014.0,2,165000000.0,108.0,3773.0,222527828.0,269.0,87.68,194,0.0,2.5511327068404683,1.0155296599978694,-0.6894163489538855,-0.3924229285619443,1.8188585252023648,-0.03292212537961096,-0.25622241776684623
2.0,2012.0,2,40000000.0,117.0,2133.0,20157300.0,133.0,71.26,194,0.0,-0.5677464318459577,-0.5581783596225474,-0.3621026764983676,0.42710004617281244,-0.5165489396606748,1.4482146558648372,0.5603237094882388
6.0,2000.0,3,33000000.0,98.0,2802.0,117559438.0,109.0,30.74,194,0.0,-0.49826420213533046,0.6649220181457102,-0.999022560651718,-0.5416977677972122,1.6162083267225062,-0.2970517032544012,-0.963553105951888
1.0,2006.0,3,40000000.0,99.0,3261.0,70165972.0,94.0,11.17,194,0.0,-0.4014155795940434,-0.5499164783965532,-0.5368596409693261,-0.780074891838085,1.4558538576664308,-0.16537536434476577,-1.1979047861341194
2.0,2011.0,3,32000000.0,107.0,2821.0,37915414.0,14.0,22.0,194,0.0,-0.49826420213533046,0.6649220181457102,-0.999022560651718,-0.5416977677972122,1.6162083267225062,-0.2970517032544012,-0.963553105951888
2.0,2011.0,3,32000000.0,107.0,2821.0,37915414.0,76.0,8.13,194,1.0,-0.49826420213533046,0.6649220181457102,-0.999022560651718,-0.5416977677972122,1.6162083267225062,-0.2970517032544012,-0.963553105951888
4.0,2002.0,3,45000000.0,85.0,1961.0,7267307.0,143.0,47.78,194,0.0,-0.42826644176694717,-0.4278999633039362,0.12955336673309303,-0.7252480019032347,1.811591754879609,-0.46362861513312265,-0.9353354523376171
2.0,2005.0,3,750000.0,106.0,9.0,21398.0,27.0,15.33,194,0.0,-0.5640130095542084,-0.9785331595020124,-0.88715980171702,-0.11036047622407105,-0.4631490529987438,-0.3955635964799784,0.5843246444713798
1.0,2003.0,3,24000000.0,111.0,1769.0,22076772.0,121.0,25.12,194,0.0,-0.5525533137315801,0.7652776664818411,-0.5391798854541524,0.43185711290527506,-0.24342004824916452,0.13056983013569162,0.8508573710114942
10.0,2000.0,4,5000000.0,110.0,510.0,21995263.0,153.0,82.56,176,0.0,-0.3980410067814302,-0.6391613347711258,-0.18478235998151413,0.23024178555894997,-0.41206936008587053,0.11627208212872908,0.6706053601791968
10.0,2014.0,4,18000000.0,119.0,1213.0,42340598.0,422.0,90.45,194,0.0,-0.4343618733214192,-0.7571345029691234,-0.5792670559311572,-0.09091244095028114,-0.2618699882910927,0.014589694604370786,0.33519356732496464
10.0,2004.0,4,20000000.0,100.0,550.0,5095038.0,185.0,41.46,186,0.0,-0.07943311148202709,-0.4888119402884146,1.3216314101540008,0.23121072060667486,-0.10966323184421202,-0.37534663788927264,1.1063117809479308
8.0,2018.0,4,15000000.0,135.0,1914.0,49275340.0,505.0,94.56,194,0.0,-0.3984739463811478,-0.8074190786565845,-0.5926103357133333,0.011496420335333147,1.593254044613789,1.5874418304002105,-0.04162073342316281
12.0,2006.0,4,5000000.0,95.0,2625.0,16273581.0,82.0,15.66,159,0.0,-0.3759034976542147,-0.16854564438480513,1.2177337906315555,-0.6489033543594075,-0.9516512915458336,0.1469222305909429,-1.0361723324963108
12.0,2001.0,4,95000000.0,144.0,3143.0,108638745.0,208.0,76.52,194,0.0,-0.3257059129537422,0.5866332394847046,-0.3340593594195162,3.767877339160538,-0.2586324893568767,-0.2454406338015005,-0.9855975248989425
11.0,2001.0,3,50000000.0,95.0,2571.0,33426971.0,124.0,18.56,194,0.0,0.47954454316248496,0.09293963407796402,-0.5141040942874039,-0.42095366740897383,-0.6276401158177284,-0.36820103242177216,-0.6342916972757676
9.0,2015.0,4,53000000.0,123.0,3188.0,62575678.0,335.0,72.36,194,0.0,-0.4198167642500218,-0.49984540574788344,-0.09036024555393639,0.2958888501500166,1.4513495155996419,1.8350983048411666,0.23969139008113508
11.0,2013.0,2,17500000.0,95.0,1525.0,7018189.0,117.0,50.26,194,0.0,1.008830828633938,-0.9943135712670924,0.0054805158687950845,0.15952109495847358,-0.08098069801531739,0.3924592540386185,0.8608867459657613
2.0,2018.0,3,200000000.0,134.0,4084.0,700059566.0,586.0,95.25,194,0.0,0.07336202664564324,2.0250480299356988,-0.5239154468758039,-0.07472309109440517,-0.7034847271635238,-0.03682115245690456,-0.0768635135591611
3.0,2007.0,4,15000000.0,118.0,1253.0,9396870.0,162.0,66.0,194,0.0,-0.3980410067814302,-0.6391613347711258,-0.18478235998151413,0.23024178555894997,-0.41206936008587053,0.11627208212872908,0.6706053601791968
12.0,2010.0,4,13000000.0,108.0,2407.0,106954678.0,364.0,84.31,194,0.0,-0.48255555336319694,-0.32754431496780534,0.5893960419306584,0.24830687879925262,-0.048036620092061735,-0.036007081743029766,0.8790750246257653
10.0,2019.0,4,12000000.0,108.0,2062.0,22055313.0,118.0,49.97,194,0.0,-0.564736413540255,1.257577908805253,0.20579085205152928,-0.051819216751092786,0.06342230436887149,-0.324378837493782,-0.34817040639039865
1.0,2015.0,4,70000000.0,133.0,2568.0,8005980.0,229.0,36.07,194,0.0,-0.5464578821771081,1.0945122061470283,0.16964053721009784,-0.20247844804767853,1.8300416949215372,-0.3476484796018018,-0.4196716486510872
3.0,2002.0,4,54000000.0,117.0,2707.0,82348319.0,178.0,56.21,214,0.0,-0.4877914607982206,1.5589331155349317,1.4681808076635172,-0.5042140634554714,-0.6629461011633427,-0.21156342094383607,-0.3655699552644078
10.0,2017.0,4,185000000.0,164.0,4058.0,92054159.0,496.0,87.24,194,1.0,-0.4642728101299949,1.1357227826606189,0.809569967406204,0.29304886710656014,-0.04360331417586012,-0.2916232323653613,1.3824278411602393
12.0,2004.0,4,65000000.0,113.0,2912.0,52411906.0,197.0,26.13,194,0.0,-0.46094059862531683,1.4369166004423148,0.8017677999610984,-0.5590409533903217,-1.0186839983765208,0.08668982984452067,-0.6281392890609107
3.0,2007.0,3,61000000.0,93.0,3467.0,118594548.0,223.0,69.06,194,0.0,-0.5090080574028428,-0.20646289791449152,-0.5967408255125968,-1.1582531782945606,-0.2780915168090074,1.0123444647164603,-1.093976659159295
9.0,2016.0,4,10000000.0,89.0,3121.0,20777061.0,267.0,39.38,194,0.0,-0.2994345156228144,-0.18872427649088352,2.520286714479977,-0.6391968770863355,-0.5244473815857664,-0.3467147700733232,-0.6782832256007347
12.0,2016.0,4,16000000.0,116.0,1549.0,5083906.0,177.0,69.27,194,0.0,-0.5274092420588212,-0.1563918252658217,-0.150241430097207,-0.08228943630645885,-0.2825958588757963,3.0128181339023925,0.3436195170559597
5.0,2014.0,3,45000000.0,117.0,3555.0,46294610.0,171.0,18.09,194,0.0,-0.5493452471899795,-0.6082494322712172,-0.8086020719137574,-0.6488636958152891,-0.5120445975938861,-0.5522590133210952,-0.877272466727016
8.0,2000.0,4,40000000.0,107.0,2524.0,29374178.0,140.0,6.51,216,0.0,-0.3991435908282007,-0.5798785591812082,1.7694387536892806,-0.20623247612992482,1.2196015408151528,-0.01790524546431685,0.616492870237899
8.0,2019.0,3,15000000.0,118.0,2307.0,11901145.0,306.0,86.41,176,0.0,-0.37669818891255624,-0.9467350076798269,-0.6870324501409109,-0.05415064425573344,-0.2701648310717231,-0.13138439231222718,0.38929323667489896
10.0,2008.0,4,25000000.0,121.0,1690.0,3351751.0,191.0,44.16,23,0.0,-0.3792357091588928,-0.4697394621665008,1.225535958076661,0.2031864661374743,0.023429392654827224,-0.23139083161893906,0.9743947977248387
4.0,2018.0,4,21000000.0,102.0,3418.0,60311495.0,274.0,81.48,194,0.0,-0.4343618733214192,-0.7571345029691234,-0.5792670559311572,-0.09091244095028114,-0.2618699882910927,0.014589694604370786,0.33519356732496464
12.0,2006.0,4,100000000.0,143.0,1920.0,57377916.0,258.0,63.15,123,0.0,0.11688050307961258,0.17131857297040087,0.47990582169380946,0.4287446174625775,-0.23181857852451587,-0.11814658565772237,1.2392698880003372
2.0,2010.0,3,10000000.0,128.0,95.0,109383.0,45.0,50.93,194,0.0,-0.45570469119029317,-0.4495608300604224,-0.07701696577176044,0.1934799888644023,-0.40377451730524005,0.26224616904532694,0.6165056908292624
8.0,2002.0,4,50000000.0,110.0,2525.0,26235081.0,186.0,54.19,194,0.0,-0.45780580033703305,0.5820333317175376,0.7272227235528377,0.2909043588817613,1.9504032522635684,-0.38633681263659425,1.1372452356463822
1.0,2007.0,3,15000000.0,98.0,1200.0,3526847.0,89.0,14.96,245,0.0,-0.22041979857436725,-0.779300506270403,0.9273787671197696,-0.10182391557277867,-1.2371274361573816,-0.25049144992262296,0.8064728390715918
4.0,2001.0,4,53000000.0,124.0,2249.0,52990775.0,176.0,55.23,194,0.0,-0.4198167642500218,-0.49984540574788344,-0.09036024555393639,0.2958888501500166,1.4513495155996419,1.8350983048411666,0.23969139008113508
8.0,2023.0,3,120000000.0,127.0,3871.0,72541501.0,326.0,75.29,194,0.0,0.04651116447273953,2.1470645450283157,0.1424975608266152,-0.019896201159554806,-0.3477468299503455,-0.33507440324526144,0.1857058202373417
8.0,2002.0,3,30000000.0,104.0,3015.0,40390647.0,178.0,61.0,123,0.0,-0.6746697738687351,-0.49057160876947453,-0.4809412109423251,-0.35480556416244885,-0.5723795659356634,1.0065430649141844,0.8980636526898138
7.0,2013.0,3,18000000.0,98.0,1283.0,33405481.0,280.0,87.99,194,0.0,-0.5640130095542084,-0.9785331595020124,-0.88715980171702,-0.11036047622407105,-0.4631490529987438,-0.3955635964799784,0.5843246444713798
12.0,2010.0,4,1000000.0,120.0,450.0,9737892.0,258.0,86.02,194,0.0,-0.5853558274230823,-0.6709594865933113,-0.38490971155762305,0.17403195359061235,-0.605053582012891,-0.14790712203902212,0.8656367679756777
3.0,2003.0,4,20000000.0,94.0,1803.0,8600126.0,125.0,30.52,214,0.0,-0.41969411095719017,-0.38685077573832827,-0.5007093261278945,-0.6294156605414992,-0.31076553288623504,-0.142105722236746,-1.1264035438734308
11.0,2006.0,4,14000000.0,117.0,1670.0,11242801.0,206.0,48.05,194,0.0,-0.2547076009892911,-0.4282050778607095,0.1455405751126225,2.471548092601176,-0.26449797287008203,2.116588814706422,-0.9877355394441142
4.0,2004.0,2,20000000.0,123.0,1332.0,2694071.0,103.0,31.89,194,0.0,-0.6570603782916105,-0.3777904817987106,-0.45813417588306965,-0.10173747158024876,-0.48387492358344736,2.6026648428180432,0.592750594202375
10.0,2008.0,4,70000000.0,128.0,2714.0,39394666.0,253.0,56.15,194,0.0,-0.5794041759044839,0.887294181574458,0.12723312224826674,0.48668400284012553,0.11231784896401376,-0.16768342065266517,1.1134267048079973
11.0,2018.0,3,55000000.0,134.0,4000.0,216428042.0,470.0,58.83,193,0.0,-0.38043161120430563,-0.5263802078003619,-0.16197532492225863,0.48330987814115006,-0.32356471773365447,1.7123938600325885,0.36529230169175797
2.0,2000.0,4,9000000.0,120.0,1335.0,16963963.0,138.0,65.26,194,0.0,-0.46427702200005017,-0.49061001762603024,0.5532457270892269,0.09764764750266691,1.718582770460604,-0.059276723851049526,0.8075737823650767
11.0,2008.0,2,150000000.0,96.0,3654.0,114053579.0,220.0,86.97,194,0.0,2.6333135670175265,-0.5695925637751894,-0.3058111590747559,-0.09229683301159887,1.7073996007414316,0.25544963037114127,0.9710230132493177
12.0,2019.0,4,32000000.0,108.0,4.0,31762808.0,393.0,67.53,55,0.0,-0.43809529561316857,-0.3367797030896585,-0.05420993071250495,0.44654808144660235,-0.315269874953024,1.8583679469491863,0.3111926323418236
10.0,2003.0,3,20000000.0,114.0,16.0,2353728.0,128.0,74.89,74,0.0,-0.44408432136884757,-1.0859308438341766,0.42076314234091033,1.2103662161496889,-0.10192948622933058,-1.5234319288386724,0.4046870272424571
10.0,2001.0,4,16000000.0,96.0,847.0,7316658.0,93.0,29.61,194,0.0,-0.35762496629106794,-0.33161134704303014,1.1815834757901242,-0.7995625856559933,0.8149680990068321,0.12365258848292315,-1.1076735747569995
10.0,2017.0,3,25000000.0,101.0,2388.0,47319572.0,10.0,17.0,194,1.0,-0.26590859794526567,-0.9885981917229971,1.2730658868148987,-0.4399129772446512,-0.6893852051896551,-0.13942257688480583,0.23943242829686032
10.0,2016.0,3,20000000.0,103.0,2299.0,73206343.0,14.0,30.0,126,0.0,-0.26590859794526567,-0.9885981917229971,1.2730658868148987,-0.4399129772446512,-0.6893852051896551,-0.13942257688480583,0.23943242829686032
2.0,2005.0,3,20000000.0,89.0,3052.0,46752382.0,106.0,16.41,159,0.0,-0.31410227798704343,-0.5590080037216788,2.4417289846767143,-0.10069365749511741,-0.47555183699062414,-0.19001935323220637,0.7833138855976609
5.0,2018.0,3,10000000.0,104.0,3169.0,68566296.0,224.0,54.67,194,0.0,-0.5640130095542084,-0.9785331595020124,-0.88715980171702,-0.11036047622407105,-0.4631490529987438,-0.3955635964799784,0.5843246444713798
10.0,2000.0,4,15000000.0,90.0,3317.0,26421314.0,144.0,14.24,194,0.0,0.5998041384968608,0.29106613332540887,2.506891946320468,-0.43073488395381004,-0.8413219645172597,-0.5728100802583493,-0.18617137900307112
5.0,2019.0,4,6000000.0,102.0,2518.0,22680962.0,437.0,94.57,194,0.0,-0.41969411095719017,-0.38685077573832827,-0.5007093261278945,-0.6294156605414992,-0.31076553288623504,-0.142105722236746,-1.1264035438734308
11.0,2006.0,4,18000000.0,84.0,2611.0,128505958.0,38.0,89.0,194,0.0,-0.41969411095719017,-0.38685077573832827,-0.5007093261278945,-0.6294156605414992,-0.31076553288623504,-0.142105722236746,-1.1264035438734308
11.0,2000.0,3,35000000.0,106.0,2028.0,36805288.0,139.0,52.78,194,0.0,-0.5853558274230823,-0.6709594865933113,-0.38490971155762305,0.17403195359061235,-0.605053582012891,-0.14790712203902212,0.8656367679756777
10.0,2002.0,4,4000000.0,120.0,248.0,21576018.0,205.0,91.41,194,0.0,-0.4818973735234467,-0.6939237197338579,-0.16364056157287446,0.43631104765074286,1.4799556736294839,0.2313555654171465,-0.04268561344627654
11.0,2018.0,4,11000000.0,114.0,5.0,6788692.0,314.0,78.32,194,0.0,-0.43809529561316857,-0.3367797030896585,-0.05420993071250495,0.44654808144660235,-0.315269874953024,1.8583679469491863,0.3111926323418236
7.0,2014.0,4,4000000.0,165.0,775.0,25379975.0,386.0,97.39,194,0.0,-0.45570469119029317,-0.4495608300604224,-0.07701696577176044,0.1934799888644023,-0.40377451730524005,0.26224616904532694,0.6165056908292624
6.0,2000.0,3,16000000.0,94.0,1983.0,21799652.0,89.0,16.26,194,0.0,-0.5640130095542084,-0.9785331595020124,-0.88715980171702,-0.11036047622407105,-0.4631490529987438,-0.3955635964799784,0.5843246444713798
6.0,2012.0,2,185000000.0,93.0,4164.0,237283207.0,294.0,77.74,194,0.0,3.0063459559653647,-0.9584182347224304,0.41637759497808274,0.18978096316419607,0.10654077432337856,-0.132064221830295,1.0960796485790032
5.0,2004.0,3,10000000.0,85.0,1318.0,12264319.0,113.0,34.45,194,0.0,-0.5493452471899795,-0.6082494322712172,-0.8086020719137574,-0.6488636958152891,-0.5120445975938861,-0.5522590133210952,-0.877272466727016
5.0,2018.0,3,6000000.0,88.0,2537.0,46840590.0,132.0,29.73,194,0.0,-0.564736413540255,1.257577908805253,0.20579085205152928,-0.051819216751092786,0.06342230436887149,-0.324378837493782,-0.34817040639039865
4.0,2019.0,2,14000000.0,116.0,2913.0,40713082.0,82.0,58.68,194,0.0,-0.43809529561316857,-0.3367797030896585,-0.05420993071250495,0.44654808144660235,-0.315269874953024,1.8583679469491863,0.3111926323418236
4.0,2014.0,3,28000000.0,90.0,2647.0,20396829.0,126.0,27.56,39,1.0,-0.5464578821771081,1.0945122061470283,0.16964053721009784,-0.20247844804767853,1.8300416949215372,-0.3476484796018018,-0.4196716486510872
2.0,2005.0,3,7000000.0,122.0,288.0,6605592.0,37.0,82.0,191,0.0,-0.5063493251453455,-1.168133664212716,-0.9949251959267736,-0.07359867952952334,-0.4714438957793743,-0.5415376833965764,0.6384243138213141
1.0,2009.0,2,30000000.0,89.0,3228.0,58715510.0,177.0,12.37,58,0.0,-0.5493452471899795,-0.6082494322712172,-0.8086020719137574,-0.6488636958152891,-0.5120445975938861,-0.5522590133210952,-0.877272466727016
5.0,2011.0,4,32500000.0,125.0,2958.0,169211718.0,335.0,88.25,194,0.0,-0.41969411095719017,-0.38685077573832827,-0.5007093261278945,-0.6294156605414992,-0.31076553288623504,-0.142105722236746,-1.1264035438734308
10.0,2015.0,3,40000000.0,142.0,2873.0,72313754.0,363.0,89.68,194,0.0,-0.25570815258535895,-0.5061887419649418,0.7945165679652945,3.584327105054515,-0.06324906119977387,-0.412017545680222,-0.9573798712846714
2.0,2007.0,2,25000000.0,96.0,3210.0,82272442.0,188.0,83.54,194,0.0,1.2509697419019408,-0.8237855446783029,0.20934136215588847,0.15078355273312646,-0.20577847973372604,0.39447753468488295,0.9387040598389188
9.0,2016.0,4,35000000.0,123.0,2930.0,24252420.0,252.0,74.83,210,1.0,-0.5640130095542084,-0.9785331595020124,-0.88715980171702,-0.11036047622407105,-0.4631490529987438,-0.3955635964799784,0.5843246444713798
4.0,2001.0,4,25000000.0,97.0,2547.0,71543427.0,195.0,77.63,176,0.0,-0.5640130095542084,-0.9785331595020124,-0.88715980171702,-0.11036047622407105,-0.4631490529987438,-0.3955635964799784,0.5843246444713798
11.0,2004.0,4,40000000.0,108.0,2473.0,40226215.0,194.0,30.24,180,0.0,-0.5640130095542084,-0.9785331595020124,-0.88715980171702,-0.11036047622407105,-0.4631490529987438,-0.3955635964799784,0.5843246444713798
9.0,2009.0,2,8500000.0,119.0,380.0,4444637.0,213.0,82.68,8,0.0,-0.5677464318459577,-0.5581783596225474,-0.3621026764983676,0.42710004617281244,-0.5165489396606748,1.4482146558648372,0.5603237094882388
5.0,2019.0,4,6000000.0,90.0,2607.0,17300439.0,239.0,55.31,194,0.0,-0.27543989424395465,-0.29040077052943913,1.8215129059862303,-0.3040352705017548,-1.058676910090565,0.17967783571936358,0.6944259150543267
3.0,2003.0,3,33000000.0,105.0,2910.0,132716677.0,182.0,34.85,194,0.0,-0.41969411095719017,-0.38685077573832827,-0.5007093261278945,-0.6294156605414992,-0.31076553288623504,-0.142105722236746,-1.1264035438734308
12.0,2005.0,4,14000000.0,134.0,2089.0,83043761.0,293.0,87.86,194,0.0,-0.5853558274230823,-0.6709594865933113,-0.38490971155762305,0.17403195359061235,-0.605053582012891,-0.14790712203902212,0.8656367679756777
1.0,2013.0,4,35000000.0,109.0,2622.0,19701164.0,192.0,31.35,194,0.0,-0.45780580033703305,0.5820333317175376,0.7272227235528377,0.2909043588817613,1.9504032522635684,-0.38633681263659425,1.1372452356463822
8.0,2005.0,4,10000000.0,106.0,433.0,13744960.0,231.0,85.65,104,0.0,-0.46069316534990434,-1.120728306700708,-0.2510198855710174,-0.1554808888858494,-0.3916830402518549,-0.5909473463558877,0.6796444175704531
11.0,2015.0,3,11000000.0,117.0,962.0,38322743.0,324.0,95.75,46,0.0,-0.5853558274230823,-0.6709594865933113,-0.38490971155762305,0.17403195359061235,-0.605053582012891,-0.14790712203902212,0.8656367679756777
5.0,2007.0,4,8000000.0,99.0,25.0,458232.0,53.0,46.96,194,0.0,-0.43742615982714633,-0.6126265327186474,-0.11316728061319188,0.0428207575678165,1.3628448732474259,0.23897652693730723,0.5450044485685739
10.0,2003.0,0,46000000.0,85.0,3030.0,85336277.0,159.0,38.94,194,0.0,2.9606897961699232,-1.0058235922344383,-0.32752771537767345,0.27166317252052213,0.02677991879585916,-0.08265455887098369,1.054859544829864
12.0,2009.0,4,26000000.0,155.0,2088.0,28544157.0,31.0,58.0,130,0.0,-0.4390958472092364,-0.4147633671938908,0.594766062140167,1.5593270938999402,-0.1140209632827158,-0.6702384134374576,0.3415483005012665
10.0,2002.0,3,8000000.0,109.0,1378.0,27363891.0,115.0,64.81,194,0.0,-0.5063493251453455,-1.168133664212716,-0.9949251959267736,-0.07359867952952334,-0.4714438957793743,-0.5415376833965764,0.6384243138213141
5.0,2003.0,3,81000000.0,102.0,3549.0,242829261.0,225.0,47.69,194,0.0,-0.11989151328032449,-0.4059232538602422,-0.40461387405055477,-0.6013914060722987,-0.4438581573852743,-0.2860615285070795,-0.9944865606503395
