month,year,mpaa,budget,runtime,screens,opening_week,domestic_box_office,user_vote,ratings,critic_vote,meta_score,country,sequel,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7
11.0,2006.0,3,75000000.0,126.0,3108.0,20574802.0,64038616.0,328000.0,7.1,32.0,59.0,235,0.0,-0.5346463606069232,1.4851359544318847,0.21583746622203273,-0.3509931711194655,1.6026545190347745,-0.2762045414385885,-0.24599028539791876
10.0,2006.0,4,30000000.0,118.0,3049.0,9740471.0,30577122.0,11000.0,7.9,23.0,86.0,194,0.0,-0.4672296111592177,-0.3236399925030627,-0.08508283176961191,-0.10219217194047539,1.4310601290343417,0.07466014857602972,-1.5042827246446722
11.0,2013.0,3,26000000.0,105.0,3036.0,7944977.0,30664106.0,83000.0,6.3,180.0,40.73,194,0.0,-0.4343618733214192,-0.7571345029691234,-0.5792670559311572,-0.09091244095028114,-0.2618699882910927,0.014589694604370786,0.33519356732496464
1.0,2018.0,4,30000000.0,140.0,2432.0,15206108.0,44947622.0,124000.0,7.0,160.0,42.2,194,0.0,-0.5611256445413371,0.7242284789162332,0.09108280740683532,0.33602477154353966,1.8789372395166795,-0.19095306276068494,1.041925462547309
9.0,2016.0,3,10000000.0,110.0,648.0,93728.0,4073489.0,24000.0,6.8,205.0,78.85,176,0.0,-0.43809529561316857,-0.3367797030896585,-0.05420993071250495,0.44654808144660235,-0.315269874953024,1.8583679469491863,0.3111926323418236
11.0,2005.0,4,22000000.0,108.0,2447.0,12211986.0,36024076.0,76000.0,6.6,159.0,25.06,193,0.0,-0.46427702200005017,-0.49061001762603024,0.5532457270892269,0.09764764750266691,1.718582770460604,-0.059276723851049526,0.8075737823650767
7.0,2010.0,2,69000000.0,95.0,3602.0,56397125.0,252756705.0,585000.0,7.6,238.0,78.82,104,0.0,2.6479813293817553,-0.19930883654439416,-0.22725342927149342,-0.6308000526028169,1.6585040561462894,0.09875421353002448,-0.49057409794907797
7.0,2013.0,2,76000000.0,98.0,4003.0,84227980.0,368065385.0,427000.0,7.3,226.0,72.76,194,1.0,2.6479813293817553,-0.19930883654439416,-0.22725342927149342,-0.6308000526028169,1.6585040561462894,0.09875421353002448,-0.49057409794907797
6.0,2017.0,2,80000000.0,90.0,4535.0,72434025.0,264624300.0,155000.0,6.2,232.0,56.56,194,1.0,2.6479813293817553,-0.19930883654439416,-0.22725342927149342,-0.6308000526028169,1.6585040561462894,0.09875421353002448,-0.49057409794907797
12.0,2018.0,4,9000000.0,123.0,235.0,55347.0,1533324.0,32000.0,6.2,310.0,72.3,194,0.0,-0.45780580033703305,0.5820333317175376,0.7272227235528377,0.2909043588817613,1.9504032522635684,-0.38633681263659425,1.1372452356463822
7.0,2017.0,4,40000000.0,143.0,3007.0,350190.0,16790139.0,56000.0,7.3,354.0,81.31,194,0.0,-0.2808893273761726,-0.5820353923970812,0.7529962329143544,2.122647658657241,1.769354672543546,0.19894414390618625,-0.49135438942086096
8.0,2005.0,4,22000000.0,83.0,3127.0,9626287.0,22400154.0,53000.0,4.7,124.0,11.82,194,0.0,-0.41969411095719017,-0.38685077573832827,-0.5007093261278945,-0.6294156605414992,-0.31076553288623504,-0.142105722236746,-1.1264035438734308
5.0,2002.0,4,10000000.0,98.0,1480.0,2704682.0,6080065.0,78000.0,5.6,95.0,5.87,110,0.0,-0.5525533137315801,0.7652776664818411,-0.5391798854541524,0.43185711290527506,-0.24342004824916452,0.13056983013569162,0.8508573710114942
9.0,2010.0,3,10000000.0,80.0,2811.0,12289375.0,33679655.0,157000.0,6.3,114.0,49.26,194,0.0,-0.2994345156228144,-0.18872427649088352,2.520286714479977,-0.6391968770863355,-0.5244473815857664,-0.3467147700733232,-0.6782832256007347
1.0,2014.0,4,7000000.0,89.0,2544.0,8308220.0,15821461.0,18000.0,4.2,76.0,24.08,194,0.0,-0.27258365344991065,-0.31074079158350065,1.853873706777558,-0.6940237670211858,-0.8801852787989447,-0.04846151928496637,-0.9408525593972376
2.0,2005.0,3,5500000.0,116.0,1703.0,21905089.0,50633099.0,16000.0,5.7,144.0,20.17,194,0.0,-0.5640130095542084,-0.9785331595020124,-0.88715980171702,-0.11036047622407105,-0.4631490529987438,-0.3955635964799784,0.5843246444713798
3.0,2010.0,2,15000000.0,94.0,3083.0,22126166.0,64003625.0,58000.0,6.2,134.0,54.4,194,0.0,0.972509962093949,-1.1122867394650902,-0.389004180080848,-0.16163313155075754,0.06921867377946044,0.29077686651426016,0.5254749531115291
8.0,2012.0,2,22000000.0,94.0,3401.0,14623599.0,49008662.0,30000.0,6.3,97.0,52.45,194,0.0,0.9871777244581781,-0.742003012234295,-0.31044645027758533,-0.7001363511419756,0.0203231291843181,0.1340814496731434,-0.9361221580868664
3.0,2011.0,2,21000000.0,100.0,3169.0,23751502.0,52698535.0,37000.0,6.6,122.0,47.75,194,0.0,0.9871777244581781,-0.742003012234295,-0.31044645027758533,-0.7001363511419756,0.0203231291843181,0.1340814496731434,-0.9361221580868664
5.0,2017.0,2,22000000.0,91.0,3174.0,7126084.0,20738724.0,11000.0,4.3,87.0,21.86,194,0.0,1.5866137809009875,-0.24314012429608875,-0.4199366705144344,-0.5196986124786508,-0.16345882924813604,0.051941945758450785,-0.5759272947122946
9.0,2003.0,3,17000000.0,98.0,2083.0,6660540.0,22738671.0,16000.0,5.6,151.0,24.87,194,0.0,-0.41969411095719017,-0.38685077573832827,-0.5007093261278945,-0.6294156605414992,-0.31076553288623504,-0.142105722236746,-1.1264035438734308
12.0,2009.0,3,58000000.0,103.0,2718.0,6616571.0,29580087.0,43000.0,4.9,150.0,14.8,194,0.0,-0.5640130095542084,-0.9785331595020124,-0.88715980171702,-0.11036047622407105,-0.4631490529987438,-0.3955635964799784,0.5843246444713798
11.0,2002.0,3,142000000.0,133.0,3377.0,47072040.0,160942139.0,229000.0,6.1,270.0,55.16,193,1.0,0.03469964290255458,1.7564407967434592,0.09630063181468027,0.12861852191223214,-0.12035965406358268,-0.4065183414084746,0.012024456984173171
10.0,2000.0,2,5000000.0,88.0,1823.0,4233304.0,9628751.0,8000.0,6.0,41.0,24.0,144,0.0,2.511511357608448,1.4861690355647952,-0.1510159439530573,0.04262873254932478,-0.08966539436444805,0.23800399116936508,0.09659094799814046
7.0,2010.0,3,69000000.0,114.0,3046.0,23527839.0,73026337.0,111000.0,5.9,228.0,44.27,194,0.0,-0.41969411095719017,-0.38685077573832827,-0.5007093261278945,-0.6294156605414992,-0.31076553288623504,-0.142105722236746,-1.1264035438734308
5.0,2000.0,2,127500000.0,82.0,3257.0,38854851.0,137748063.0,67000.0,6.4,156.0,63.15,194,0.0,2.8816832938921864,-0.5086494146150338,0.2824877689914769,0.5192938056406579,-0.10682976743765767,0.3109760024865706,1.2820719989842275
1.0,2006.0,4,3000000.0,97.0,35.0,95521.0,274245.0,59000.0,5.5,8.0,48.0,194,0.0,-0.4496092596358211,-0.12032629039523507,0.6318034568924895,-0.44085557208855136,1.6696872258654618,-0.2159721406921663,-0.654023328833319
2.0,2004.0,3,25000000.0,86.0,2042.0,5900000.0,14161590.0,30000.0,5.9,139.0,26.68,194,0.0,-0.5276921430142194,-0.8605599913040147,-0.4926751057673767,0.2107937502851601,-0.6133484247935215,-0.29388120895562014,0.919736437325612
1.0,2016.0,4,25000000.0,102.0,2912.0,11111875.0,35593113.0,133000.0,5.9,162.0,11.83,194,0.0,-0.41969411095719017,-0.38685077573832827,-0.5007093261278945,-0.6294156605414992,-0.31076553288623504,-0.142105722236746,-1.1264035438734308
8.0,2008.0,3,20000000.0,87.0,2642.0,5836973.0,14190901.0,95000.0,1.9,85.0,2.98,194,0.0,-0.4078825893870052,0.0037729725465284305,-0.4545123971159596,-0.7779303836132861,-0.5381527087729978,-0.0706617840735328,-0.9527221806202627
8.0,2009.0,4,30000000.0,112.0,3180.0,37354308.0,115646235.0,718000.0,7.9,350.0,89.07,157,0.0,-0.55292489197007,1.6482016570901097,0.25198778106346426,-0.2003339398228797,-0.16396487151789133,-0.2529348993305688,-0.17448904313723007
4.0,2007.0,3,20000000.0,105.0,3132.0,22224982.0,80818974.0,249000.0,6.8,206.0,68.91,194,0.0,-0.360957177795746,-0.6328051648247258,1.1893856432352297,0.05252723484088853,1.790048783207493,-0.2546604737269588,0.9028935554641502
3.0,2014.0,3,85000000.0,140.0,3936.0,54607747.0,150947895.0,490000.0,6.6,274.0,41.97,194,0.0,0.17668187084994738,1.8828528827370032,0.11222446927019859,-0.11984350375618354,-0.6320187144166349,-0.23220490233281382,0.018456259539912225
6.0,2002.0,3,27000000.0,116.0,2792.0,16167412.0,69599016.0,21000.0,6.1,181.0,44.77,194,0.0,-0.45570469119029317,-0.4495608300604224,-0.07701696577176044,0.1934799888644023,-0.40377451730524005,0.26224616904532694,0.6165056908292624
12.0,2012.0,4,100000000.0,165.0,3012.0,30122888.0,162805434.0,17000000.0,8.5,341.0,86.26,194,0.0,-0.4413760353717948,-0.7845787603973519,-0.6408720786706713,0.19852146340028323,-0.20978585680530368,-0.1796272746950558,0.36862128715311904
3.0,2015.0,3,2300000.0,120.0,1356.0,3591282.0,12985600.0,82000.0,6.0,26.0,24.31,194,0.0,-0.45570469119029317,-0.4495608300604224,-0.07701696577176044,0.1934799888644023,-0.40377451730524005,0.26224616904532694,0.6165056908292624
10.0,2019.0,4,45000000.0,151.0,3855.0,14114124.0,31581712.0,219000.0,7.3,384.0,75.67,194,1.0,-0.11761952451448182,-0.4358853346448971,1.9016845206080517,-0.027548990364138423,-0.6801104742365521,-0.13859140962663058,0.8199110957216793
11.0,2016.0,3,165000000.0,115.0,3882.0,85058311.0,232641920.0,806000.0,7.5,438.0,87.1,194,0.0,0.37316462432250896,2.005975551813785,-0.42781999479846416,-0.04669883662520457,-0.8365773516625631,-0.18077695872723806,0.05505346966393071
6.0,2004.0,3,30000000.0,92.0,3020.0,30070196.0,114326736.0,268000.0,6.7,201.0,68.29,194,0.0,-0.5090080574028428,-0.20646289791449152,-0.5967408255125968,-1.1582531782945606,-0.2780915168090074,1.0123444647164603,-1.093976659159295
8.0,2018.0,2,10000000.0,113.0,2442.0,2554766.0,6809080.0,55000.0,6.2,88.0,58.76,194,0.0,-0.5640130095542084,-0.9785331595020124,-0.88715980171702,-0.11036047622407105,-0.4631490529987438,-0.3955635964799784,0.5843246444713798
9.0,2011.0,2,37000000.0,113.0,3515.0,19152401.0,72286779.0,26000.0,6.8,144.0,77.34,194,0.0,0.9511671442250751,-0.8047130665563891,0.11324591007854876,0.1227592982639259,-0.07268585523468692,0.5384333409552163,0.8067870766158269
9.0,2014.0,2,36000000.0,107.0,3656.0,15873397.0,42024533.0,98000.0,6.4,114.0,64.11,194,1.0,0.9511671442250751,-0.8047130665563891,0.11324591007854876,0.1227592982639259,-0.07268585523468692,0.5384333409552163,0.8067870766158269
11.0,2001.0,3,75000000.0,90.0,2910.0,14033112.0,45246095.0,29000.0,5.6,126.0,24.29,194,0.0,-0.4496092596358211,-0.12032629039523507,0.6318034568924895,-0.44085557208855136,1.6696872258654618,-0.2159721406921663,-0.654023328833319
10.0,2005.0,4,50000000.0,127.0,2223.0,4675000.0,10169202.0,69000.0,5.9,191.0,21.58,241,0.0,-0.5435162489642126,0.8370096058869971,0.11388984246609084,0.5890928641257398,1.9674418818688955,1.4051687151431744,0.7366124040598697
9.0,2013.0,4,5500000.0,90.0,2422.0,8677009.0,24477704.0,247000.0,6.5,245.0,77.66,194,0.0,-0.5640130095542084,-0.9785331595020124,-0.88715980171702,-0.11036047622407105,-0.4631490529987438,-0.3955635964799784,0.5843246444713798
8.0,2011.0,4,25000000.0,100.0,2780.0,8525728.0,24046682.0,51000.0,5.5,37.0,42.0,194,0.0,-0.10295176215025284,-0.06560160741410187,1.9802422504113142,-0.5660522099553565,-0.7290060188316945,-0.2952868264677474,-0.6416860154767163
8.0,2016.0,4,9900000.0,88.0,3384.0,26411706.0,89217875.0,301000.0,7.1,285.0,85.67,222,0.0,-0.3844758284639717,-0.209594831950413,1.847996483492543,-0.744735695721143,1.1707059962200106,-0.1746006623054336,-0.8451042409604967
8.0,2019.0,4,5000000.0,103.0,922.0,2338669.0,5215062.0,13000.0,6.4,114.0,43.35,194,0.0,-0.30229075641685843,-0.168384255436822,2.4879259136886493,-0.24920838056690434,-0.7029390128773868,-0.11857541506899318,0.9569952488508295
9.0,2001.0,4,50000000.0,113.0,2842.0,17090474.0,55001642.0,57000.0,6.3,146.0,27.07,197,0.0,-0.3792357091588928,-0.4697394621665008,1.225535958076661,0.2031864661374743,0.023429392654827224,-0.23139083161893906,0.9743947977248387
2.0,2006.0,0,20000000.0,85.0,2319.0,3605899.0,7578946.0,54000.0,2.8,62.0,11.39,102,0.0,2.9176938741252894,-0.4459393602929397,-0.14120459136465732,-0.30360184376524385,-0.013820783018652649,-0.09337588879550249,-0.46083723571846597
10.0,2005.0,4,70000000.0,105.0,3044.0,15488870.0,28212337.0,119000.0,5.2,165.0,20.72,176,0.0,-0.46094059862531683,1.4369166004423148,0.8017677999610984,-0.5590409533903217,-1.0186839983765208,0.08668982984452067,-0.6281392890609107
3.0,2008.0,4,33000000.0,113.0,1938.0,4926565.0,11008770.0,80000.0,5.9,90.0,50.16,118,0.0,-0.55292489197007,1.6482016570901097,0.25198778106346426,-0.2003339398228797,-0.16396487151789133,-0.2529348993305688,-0.17448904313723007
6.0,2015.0,4,7000000.0,103.0,2002.0,6100010.0,17506470.0,89000.0,7.2,200.0,85.04,194,0.0,0.18335271448453708,-0.4213373176891422,-0.7249075910094377,-0.061133933583542,1.3209674438291188,-0.09081945141834159,0.6238871884388478
8.0,2019.0,2,49000000.0,102.0,3735.0,17431588.0,60477943.0,35000.0,6.1,179.0,82.17,15,0.0,1.8928876002408703,0.8104307469255653,-0.14986422197348417,-0.2984176466303558,-0.06473097194421086,-0.4190739492974275,-0.11433885820789799
1.0,2001.0,3,24000000.0,88.0,1631.0,11736236.0,29831583.0,88000.0,5.4,100.0,14.86,194,0.0,-0.5251150643082342,0.7869385332383273,-0.3326095529492987,-0.48687087786236194,1.9719462239356844,-0.5953049540427581,-0.7009837721553853
12.0,2008.0,3,20000000.0,104.0,1287.0,507226.0,33446470.0,136000.0,7.5,257.0,77.46,194,0.0,-0.35238484698598904,-0.5917559772591179,0.559122950374242,0.1483595762026239,-0.3323085045583511,0.06686241916941776,0.7118254639283359
2.0,2001.0,3,49000000.0,87.0,2521.0,20027309.0,64186502.0,25000.0,5.4,124.0,22.71,194,0.0,-0.11989151328032449,-0.4059232538602422,-0.40461387405055477,-0.6013914060722987,-0.4438581573852743,-0.2860615285070795,-0.9944865606503395
12.0,2017.0,4,68000000.0,135.0,2668.0,4954287.0,24449754.0,125000.0,5.8,349.0,49.34,194,0.0,-0.14409057194324246,-0.07800955989747962,0.06527541531751418,0.0729895202618159,-0.764254317691042,0.1897343009382067,0.9221040373055229
9.0,2019.0,2,13000000.0,122.0,3548.0,31033665.0,96853865.0,63000.0,7.4,303.0,81.23,176,0.0,-0.5853558274230823,-0.6709594865933113,-0.38490971155762305,0.17403195359061235,-0.605053582012891,-0.14790712203902212,0.8656367679756777
6.0,2001.0,2,72000000.0,87.0,3053.0,25037039.0,112952899.0,47000.0,4.7,135.0,42.66,194,0.0,1.2869803221350438,-0.7610754903562089,-0.21435099820024558,-0.672112096672775,-0.11276949531472115,-0.009874356597190109,-0.804205174863775
12.0,2000.0,4,54000000.0,100.0,2204.0,8636567.0,33022767.0,37000.0,4.9,14.0,26.0,55,0.0,-0.19980038469153985,1.1492368891281615,1.5180793307289222,-0.3276750859144838,-0.5686515497756192,-0.4269631653773828,-0.4073343352944845
10.0,2014.0,3,70000000.0,92.0,2900.0,23514615.0,56280355.0,208000.0,6.2,168.0,27.68,194,0.0,-0.18761728488286508,0.6569366468047493,0.7731085932232404,0.1560012437418841,-0.8754939023936551,0.027985502252090785,0.7916934421074083
4.0,2014.0,3,25000000.0,110.0,2781.0,9783603.0,28842237.0,67000.0,6.8,196.0,58.99,194,0.0,-0.5450186376359457,-0.2691729522365856,-0.1730484651564625,-0.33535752888865894,-0.3711005012280124,1.4166963559985337,0.6489325755433986
5.0,2009.0,3,30000000.0,99.0,2510.0,15825480.0,42100625.0,218000.0,6.6,302.0,91.05,194,0.0,-0.3759034976542147,-0.16854564438480513,1.2177337906315555,-0.6489033543594075,-0.9516512915458336,0.1469222305909429,-1.0361723324963108
9.0,2007.0,3,32000000.0,107.0,2277.0,5376000.0,10977721.0,25000.0,3.5,47.0,29.77,163,0.0,-0.2796015782276182,0.8682217034525442,0.22332857432560646,0.5147082573093262,-0.020774775535025505,-0.31163922692299884,1.2453436880310893
4.0,2009.0,2,30000000.0,85.0,2181.0,4756488.0,9362785.0,79000.0,2.5,10.0,45.0,194,0.0,0.3463137621496052,2.127992066906402,0.23859301290395488,0.008128053309645817,-0.48083945444938486,-0.47903020951559494,0.3176228034604335
2.0,2002.0,3,60000000.0,104.0,2507.0,10216025.0,30323400.0,40000.0,6.1,158.0,10.76,123,0.0,-0.20908424771481637,-0.7102105968213035,1.0137386643681379,0.211762685332885,-0.3109422965518631,-0.7854999289736218,1.3554428580943463
9.0,2011.0,3,50000000.0,92.0,2664.0,8129355.0,21302340.0,69000.0,6.0,106.0,11.23,55,0.0,-0.3792357091588928,-0.4697394621665008,1.225535958076661,0.2031864661374743,0.023429392654827224,-0.23139083161893906,0.9743947977248387
3.0,2003.0,4,68000000.0,136.0,2945.0,15027423.0,33715436.0,97000.0,5.5,219.0,29.21,55,0.0,-0.40561060062116255,-0.026189108238126525,1.8517859975426467,-0.20408796790512598,-0.7744050256242758,0.07680833480691612,0.8616754757517561
10.0,2005.0,2,32000000.0,106.0,2735.0,9178233.0,32751093.0,14000.0,6.8,28.0,59.0,194,0.0,0.8618531977794225,-0.6243251887325523,0.017214410693846716,-0.40607821948913536,-0.040011839157459275,1.6928835279084231,0.8392139613299631
12.0,2006.0,3,75000000.0,130.0,2797.0,378950.0,103365956.0,77000.0,6.6,245.0,78.55,194,0.0,-0.3980410067814302,-0.6391613347711258,-0.18478235998151413,0.23024178555894997,-0.41206936008587053,0.11627208212872908,0.6706053601791968
9.0,2012.0,4,50000000.0,98.0,2557.0,6278491.0,13414714.0,295000.0,7.1,200.0,77.0,132,0.0,-0.5077954984340194,1.3631194393392676,-0.45057554148038625,-0.40582006105431584,1.2469166218215961,0.02204870934976832,-0.5085596191944215
3.0,2008.0,3,40000000.0,110.0,3061.0,10309986.0,32862104.0,62000.0,5.7,178.0,29.44,194,0.0,-0.49826420213533046,0.6649220181457102,-0.999022560651718,-0.5416977677972122,1.6162083267225062,-0.2970517032544012,-0.963553105951888
9.0,2011.0,4,15000000.0,100.0,2904.0,11340461.0,35061555.0,706000.0,7.8,320.0,91.12,194,0.0,-0.5525533137315801,0.7652776664818411,-0.5391798854541524,0.43185711290527506,-0.24342004824916452,0.13056983013569162,0.8508573710114942
2.0,2011.0,4,50000000.0,104.0,2290.0,5187625.0,10721033.0,103000.0,5.4,145.0,46.57,194,0.0,-0.2435909979945153,0.9309317577746384,-0.2003637860305277,-0.3081873920965756,0.07223420888397954,-0.7159911182050718,-0.4975655466716047
4.0,2001.0,3,94000000.0,117.0,2905.0,12174504.0,32720065.0,43000.0,4.6,137.0,16.85,6,0.0,-0.6418672601772328,0.9456655443056775,-0.6352113848388545,-0.09698040484778611,-0.21074603217193696,1.2850200170888981,0.8832842557256303
3.0,2000.0,3,16000000.0,96.0,1981.0,5802229.0,15427192.0,16000.0,5.7,110.0,27.84,194,0.0,-0.29809573538973927,-0.6921116255952487,0.0992802751766765,-0.8251953044998633,1.5273198704133197,-0.3607591142206751,-1.1025850130350463
12.0,2002.0,3,20000000.0,118.0,1837.0,12604705.0,56399184.0,36000.0,5.9,115.0,77.37,194,0.0,-0.5063493251453455,-1.168133664212716,-0.9949251959267736,-0.07359867952952334,-0.4714438957793743,-0.5415376833965764,0.6384243138213141
12.0,2000.0,3,13000000.0,83.0,2100.0,13845914.0,46729800.0,146000.0,5.5,17.0,30.0,194,0.0,-0.3045627451827011,-0.13842217465216708,0.18162751903004282,-0.8230507962750645,-0.4666866960261089,-0.2660455339494421,-0.8574024075211893
12.0,2000.0,3,13000000.0,82.0,2087.0,13845914.0,46729374.0,146000.0,5.5,79.0,19.01,194,0.0,-0.3045627451827011,-0.13842217465216708,0.18162751903004282,-0.8230507962750645,-0.4666866960261089,-0.2660455339494421,-0.8574024075211893
11.0,2010.0,4,65000000.0,95.0,3365.0,32689406.0,100539043.0,358000.0,6.5,236.0,41.82,194,0.0,-0.4343618733214192,-0.7571345029691234,-0.5792670559311572,-0.09091244095028114,-0.2618699882910927,0.014589694604370786,0.33519356732496464
9.0,2000.0,4,16000000.0,112.0,581.0,2002588.0,4734235.0,10000.0,6.1,121.0,25.55,194,0.0,-0.5063493251453455,-1.168133664212716,-0.9949251959267736,-0.07359867952952334,-0.4714438957793743,-0.5415376833965764,0.6384243138213141
4.0,2011.0,4,5200000.0,130.0,101.0,327523.0,564489.0,42000.0,6.2,6.0,50.0,130,0.0,-0.5611256445413371,0.7242284789162332,0.09108280740683532,0.33602477154353966,1.8789372395166795,-0.19095306276068494,1.041925462547309
9.0,2023.0,4,30000000.0,105.0,2837.0,220947.0,13925356.0,42000.0,6.9,286.0,80.66,194,0.0,-0.41675247774429464,-0.6443533759983595,-0.5564600208719018,0.16215565163191892,-0.1733653459388766,1.61071147250823,0.029880508837525795
11.0,2014.0,3,40000000.0,110.0,3188.0,36111775.0,86208010.0,145000.0,5.6,188.0,31.15,194,1.0,-0.41969411095719017,-0.38685077573832827,-0.5007093261278945,-0.6294156605414992,-0.31076553288623504,-0.142105722236746,-1.1264035438734308
6.0,2003.0,3,30000000.0,85.0,2609.0,11100000.0,26276465.0,42000.0,3.4,147.0,11.71,194,0.0,-0.41969411095719017,-0.38685077573832827,-0.5007093261278945,-0.6294156605414992,-0.31076553288623504,-0.142105722236746,-1.1264035438734308
3.0,2019.0,2,170000000.0,130.0,4259.0,45990748.0,114766307.0,83000.0,6.3,427.0,46.64,194,0.0,1.8650735607089792,0.04536107049069839,0.17840887172230196,-0.20728192819476687,-0.4384559827613225,0.15564261392907353,-0.16269818798490518
12.0,2000.0,3,45000000.0,107.0,2078.0,7237422.0,15391970.0,36000.0,3.6,119.0,10.05,208,0.0,0.361353102752324,1.6153518035289283,-0.47401692381039906,0.1018158864465824,-0.6091901757758003,-0.2522208968904513,-0.11862789358923775
3.0,2023.0,3,150000000.0,134.0,3856.0,37205784.0,93549650.0,226000.0,7.2,370.0,88.07,194,0.0,0.38269592062119795,1.3077781306202274,-0.9762670139697959,-0.18257654336810106,-0.467285646761653,-0.4998773713314076,-0.3999400170935359
12.0,2017.0,3,150000000.0,107.0,3720.0,50513488.0,190068280.0,741000.0,7.8,526.0,92.2,98,0.0,-0.35255677512664596,0.7086497545773217,0.33235364828290287,3.822704229095388,0.09710540785630162,-0.5436938845898573,-0.7230281911024395
9.0,2003.0,3,40000000.0,89.0,2191.0,4617128.0,9692135.0,62000.0,5.9,142.0,38.27,194,0.0,-0.41969411095719017,-0.38685077573832827,-0.5007093261278945,-0.6294156605414992,-0.31076553288623504,-0.142105722236746,-1.1264035438734308
3.0,2009.0,3,60000000.0,125.0,2579.0,13965110.0,40572825.0,52000.0,6.1,227.0,65.6,194,0.0,-0.5579175779997364,-0.649298619836825,-0.17833937905276978,-0.7446960371770245,1.610312690171958,-0.8737819062174718,-0.6862043751912018
4.0,2011.0,3,20000000.0,108.0,875.0,754779.0,1186538.0,16000.0,5.1,45.0,4.0,194,0.0,-0.056859191255215026,0.53640236636254,1.6158188418740966,-0.8078471596875313,1.411338382538083,-0.8932730318022682,-0.6648279279603977
9.0,2008.0,3,80000000.0,118.0,3614.0,29150721.0,101440743.0,195000.0,6.6,213.0,28.39,194,0.0,-0.4614165693359509,1.1153827616065575,0.8419307681975318,-0.0969396294128711,0.13488831711576046,-0.5197625873696913,-0.2528506332913252
2.0,2018.0,2,50000000.0,89.0,2494.0,3190525.0,8267544.0,24000.0,6.1,214.0,78.63,102,0.0,2.8283799276796366,-0.2655514824691029,-0.23723609074935934,-0.8324393615183049,0.018853233058574937,1.0610742981577037,-0.42841035100432984
7.0,2014.0,2,13000000.0,91.0,3230.0,8364658.0,38934842.0,20000.0,5.7,157.0,50.59,194,0.0,1.5770824846022986,0.45505729689746904,0.1285103486568972,-0.38382090573575445,-0.5327505341490462,0.37104235836262023,-0.12093380795482853
9.0,2007.0,4,50000000.0,100.0,1408.0,547092.0,17266000.0,261000.0,7.6,237.0,88.11,54,0.0,-0.46427702200005017,-0.49061001762603024,0.5532457270892269,0.09764764750266691,1.718582770460604,-0.059276723851049526,0.8075737823650767
9.0,2010.0,3,8000000.0,92.0,2974.0,17734040.0,58401464.0,419000.0,7.0,229.0,83.01,194,0.0,-0.5640130095542084,-0.9785331595020124,-0.88715980171702,-0.11036047622407105,-0.4631490529987438,-0.3955635964799784,0.5843246444713798
8.0,2010.0,3,60000000.0,134.0,3108.0,23104523.0,80574010.0,106000.0,5.8,249.0,37.35,194,0.0,-0.5677464318459577,-0.5581783596225474,-0.3621026764983676,0.42710004617281244,-0.5165489396606748,1.4482146558648372,0.5603237094882388
2.0,2016.0,3,23000000.0,106.0,2044.0,6084682.0,15789389.0,100000.0,7.3,230.0,80.87,193,0.0,0.27675732687673965,-0.056527985007367554,-0.5622312346683253,1.8387558836967561,-0.27370138621116125,2.9412430233039797,-0.8764259148597039
1.0,2010.0,4,80000000.0,120.0,3066.0,17214384.0,43313890.0,99000.0,6.6,253.0,55.0,193,0.0,0.12335172474262963,1.2439619223139686,0.6538828181574202,0.622001328841672,1.9032784485417286e-06,-0.4452066744432671,1.5689413412816426
6.0,2014.0,3,178000000.0,136.0,3505.0,28760246.0,100206256.0,738000.0,7.9,380.0,88.74,194,0.0,0.07336202664564324,2.0250480299356988,-0.5239154468758039,-0.07472309109440517,-0.7034847271635238,-0.03682115245690456,-0.0768635135591611
2.0,2006.0,2,40000000.0,120.0,3122.0,20188176.0,81612565.0,68000.0,7.3,184.0,71.48,194,0.0,1.5506032006678845,-0.3058501786181829,0.0037556898416997455,0.3031970369272508,-0.25646781366714105,0.4562938370405238,1.1669819399903987
7.0,2002.0,3,30000000.0,99.0,2530.0,6485458.0,17322606.0,60000.0,5.5,177.0,48.9,194,0.0,0.13298741351346285,1.7502223305644369,0.8564404972672716,-0.6081687546068298,-0.7048235305816496,-0.5413593992994851,-0.2866872153941341
7.0,2018.0,4,2000000.0,93.0,1084.0,263797.0,13539710.0,83000.0,7.4,371.0,97.15,194,0.0,-0.4343618733214192,-0.7571345029691234,-0.5792670559311572,-0.09091244095028114,-0.2618699882910927,0.014589694604370786,0.33519356732496464
1.0,2005.0,3,65000000.0,97.0,3204.0,12804793.0,24409722.0,98000.0,4.7,200.0,15.03,194,0.0,0.37963163411547085,1.4522861008707035,-0.5101672386518306,-0.04884334485000338,1.1574292147768654,-0.27549053899847104,-0.19012913584992636
6.0,2023.0,2,200000000.0,102.0,4035.0,29602429.0,154426697.0,128000.0,7.0,307.0,70.8,194,0.0,2.773374975528271,-1.0376217440566238,-0.5276550669537826,0.2154533405521845,-0.16620430313116147,-0.3468337630387348,1.2498909526263449
10.0,2003.0,4,3000000.0,81.0,38.0,93356.0,1266955.0,97000.0,7.1,201.0,73.26,194,0.0,-0.46427702200005017,-0.49061001762603024,0.5532457270892269,0.09764764750266691,1.718582770460604,-0.059276723851049526,0.8075737823650767
